h3_index,total_records,unique_customers,total_count,total_sum,avg_transaction,min_transaction,max_transaction,avg_std,total_distinct_transactions,unique_mcc,unique_time_buckets,sum_per_customer,transactions_per_customer,records_per_customer,atm_active_customers,atm_activity_records,atm_activity,vtb_atm_count,vtb_office_count,metro_count,competitor_atm_count,mall_count,university_count
8911aa725d7ffff,17,13,36,155954.5,3942.2369281047054,468.0,12168.0,1996.989620953452,26,1,3,11996.5,2.769230769230769,1.3076923076923077,0,0,0,0,0,0,0,0,0
8911aa7260bffff,66,50,175,81510.5,569.1223599631818,100.0,3810.0,253.9260559370462,66,1,3,1630.21,3.5,1.32,0,0,0,0,0,0,0,0,0
8911aa7260fffff,8,6,9,80050.0,9912.5,300.0,30000.0,70.71067811865476,8,1,3,13341.666666666666,1.5,1.3333333333333333,0,0,0,0,0,0,0,0,0
8911aa72613ffff,20,19,22,89530.0,4044.525,140.0,19285.0,3690.743844403185,20,3,3,4712.105263157895,1.1578947368421053,1.0526315789473684,0,0,0,0,0,0,0,0,0
8911aa72623ffff,193,115,860,556180.77,659.1198263155958,8.49,5619.26,401.52215683083864,423,2,3,4836.35452173913,7.478260869565218,1.6782608695652175,0,0,0,0,0,0,0,0,0
8911aa72627ffff,115,67,424,160248.82,278.50315433052174,5.0,1579.23,152.71973327611965,147,2,3,2391.773432835821,6.3283582089552235,1.7164179104477613,0,0,0,0,0,0,0,0,0
8911aa7262bffff,417,209,997,626209.14,865.210751304988,5.0,35820.0,326.58975972572296,571,6,4,2996.215980861244,4.770334928229665,1.9952153110047848,0,0,0,0,0,0,0,0,0
8911aa7262fffff,235,113,752,450940.56,659.9863193677021,6.0,8000.0,301.3844841876511,309,4,3,3990.624424778761,6.654867256637168,2.079646017699115,0,0,0,0,0,0,0,0,0
8911aa72637ffff,1,1,1,17400.0,17400.0,17400.0,17400.0,,1,1,1,17400.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa7263bffff,54,41,80,33390.0,438.7345679011111,20.0,3070.0,209.4364156173805,55,1,3,814.390243902439,1.951219512195122,1.3170731707317074,0,0,0,0,0,0,0,0,0
8911aa72643ffff,33,20,115,32439.809999999998,498.6444992784848,15.0,2380.0,84.45954237060145,33,3,4,1621.9904999999999,5.75,1.65,0,0,0,0,0,0,0,0,0
8911aa72647ffff,117,96,185,99863.17,538.8516652423077,65.0,2990.4,251.8697337464618,117,1,3,1040.2413541666667,1.9270833333333333,1.21875,0,0,0,0,0,0,0,0,0
8911aa7264fffff,150,98,577,269826.83,478.1877247407333,9.99,3550.42,261.70423857511076,217,7,4,2753.335,5.887755102040816,1.530612244897959,29,29,1,0,0,0,0,0,0
8911aa7265bffff,54,41,92,151633.0,1746.4336419753704,15.0,11999.0,337.6274336950879,55,4,3,3698.3658536585367,2.2439024390243905,1.3170731707317074,0,0,0,0,0,0,0,0,0
8911aa72663ffff,23,20,35,87622.95999999999,2465.361340579565,65.0,13050.0,1478.9408615563261,23,4,3,4381.147999999999,1.75,1.15,0,0,0,0,0,0,0,0,0
8911aa72667ffff,967,341,3243,1858212.85,521.6921237160703,6.0,7406.74,356.0133544821793,1865,8,4,5449.304545454545,9.510263929618768,2.835777126099707,30,30,1,0,0,0,0,0,0
8911aa72677ffff,225,146,422,717717.94,2134.9013154614668,17.0,92000.0,425.1923272730822,263,4,4,4915.876301369863,2.8904109589041096,1.5410958904109588,0,0,0,0,0,0,0,0,0
8911aa7268bffff,236,147,860,409063.73,510.1676216087712,13.99,4179.43,238.0926454079649,284,6,3,2782.746462585034,5.850340136054422,1.6054421768707483,3,3,1,0,0,0,0,0,0
8911aa7269bffff,15,9,85,34088.75,247.15178571466666,10.0,1441.0,182.66467792752252,15,1,3,3787.6388888888887,9.444444444444445,1.6666666666666667,0,0,0,0,0,0,0,0,0
8911aa726a3ffff,52,48,76,18283375.78,221572.10733974347,50.0,7675000.0,513593.0300020249,60,6,4,380903.66208333336,1.5833333333333333,1.0833333333333333,0,0,0,0,0,0,0,0,0
8911aa726abffff,1188,875,3256,6657175.49,3526.290026545783,1.0,1000000.0,1174.9106191605244,2330,10,4,7608.20056,3.721142857142857,1.3577142857142857,15,15,1,0,0,0,0,0,0
8911aa726afffff,5,4,7,27245.0,3184.5,1305.0,12700.0,5524.271728019902,5,1,2,6811.25,1.75,1.25,0,0,0,0,0,0,0,0,0
8911aa726cbffff,246,193,287,254136.5,927.6341463414634,15.0,49000.0,465.5750020857159,249,10,3,1316.7694300518135,1.4870466321243523,1.2746113989637307,44,44,1,0,0,0,0,1,0
8911aa726d3ffff,7,5,68,90430.0,11927.02631579,41.0,60000.0,57.80263803780889,7,2,3,18086.0,13.6,1.4,0,0,0,0,0,0,0,0,0
8911aa726dbffff,203,156,353,503433.16,1561.699064039458,5.0,5374.78,520.0405773631445,262,1,4,3227.135641025641,2.2628205128205128,1.3012820512820513,0,0,0,0,0,0,0,0,0
8911aa7284fffff,27,20,37,57628.0,1750.287037037037,40.0,23000.0,461.43665897604075,28,5,4,2881.4,1.85,1.35,0,0,0,0,0,0,0,0,0
8911aa7293bffff,41,39,48,5320.0,108.17073170731707,15.0,500.0,4.242640687119286,43,2,3,136.4102564102564,1.2307692307692308,1.0512820512820513,0,0,0,0,0,0,0,0,0
8911aa72967ffff,3,3,7,28900.0,3793.3333333333335,2300.0,10000.0,3352.1634805003173,3,2,2,9633.333333333334,2.3333333333333335,1.0,0,0,0,0,0,0,0,0,0
8911aa72977ffff,4,4,4,62020.0,15505.0,12510.0,20000.0,,4,1,2,15505.0,1.0,1.0,5,5,1,0,0,0,0,0,0
8911aa72a07ffff,109,73,190,259369.32,1431.911240825688,75.0,4502.4,346.9863046095177,132,1,4,3553.004383561644,2.6027397260273974,1.4931506849315068,0,0,0,0,0,0,0,0,0
8911aa72a0bffff,15,10,141,41868.0,230.34857142866667,15.0,900.0,123.75140796874024,19,1,2,4186.8,14.1,1.5,0,0,0,0,0,0,0,0,0
8911aa72a0fffff,2,2,22,1260.0,72.857142855,55.0,90.0,3.2732683535398857,2,1,2,630.0,11.0,1.0,0,0,0,0,0,0,0,0,0
8911aa72a13ffff,31,27,42,211546.0,5404.236559139677,145.0,40760.0,3886.053814536891,36,1,3,7835.037037037037,1.5555555555555556,1.1481481481481481,0,0,0,0,0,0,0,0,0
8911aa72a1bffff,354,132,1278,798645.39,674.575291355791,5.0,13929.0,405.1132428468895,654,7,3,6050.3438636363635,9.681818181818182,2.6818181818181817,7,7,1,0,0,0,0,0,0
8911aa72a23ffff,15,13,18,13947.0,755.8333333333334,45.0,1850.0,286.37824638055173,15,2,3,1072.8461538461538,1.3846153846153846,1.1538461538461537,26,26,1,0,0,0,0,0,0
8911aa72a27ffff,28,22,41,123705.0,3585.535714285714,101.0,35733.0,2854.68649426277,28,2,3,5622.954545454545,1.8636363636363635,1.2727272727272727,0,0,0,0,0,0,0,0,0
8911aa72a2bffff,279,158,1462,959833.47,821.4795115216488,7.99,53981.69,353.6891170629522,495,3,3,6074.895379746836,9.253164556962025,1.7658227848101267,0,0,0,0,0,0,0,0,0
8911aa72a2fffff,477,204,1611,939730.8,609.2779408320336,7.76,14037.28,342.9563658153438,681,9,3,4606.523529411765,7.897058823529412,2.338235294117647,0,0,0,0,0,0,0,0,0
8911aa72a33ffff,13,11,29,7020.0,249.67948718,30.0,455.0,67.65177477697199,13,1,2,638.1818181818181,2.6363636363636362,1.1818181818181819,3,3,1,0,0,0,0,0,0
8911aa72a37ffff,14,9,36,31195.0,1100.6598639449999,60.0,8208.0,871.7323543016795,14,2,3,3466.1111111111113,4.0,1.5555555555555556,0,0,0,0,0,0,0,0,0
8911aa72a3bffff,47,36,165,58313.0,402.14795222468086,32.0,2400.0,116.87545075912858,74,2,2,1619.8055555555557,4.583333333333333,1.3055555555555556,0,0,0,0,0,0,0,0,0
8911aa72a43ffff,271,163,777,617310.26,894.6630424461624,1.98,7150.94,506.13247190259807,514,5,3,3787.179509202454,4.766871165644171,1.6625766871165644,0,0,0,0,0,0,0,0,0
8911aa72a47ffff,4,4,5,7730.0,1601.25,650.0,2500.0,954.5941546018391,4,1,2,1932.5,1.25,1.0,0,0,0,0,0,0,0,0,0
8911aa72a4bffff,427,191,1167,642468.33,603.3596117081968,3.99,6200.0,304.7145775131358,598,5,4,3363.7085340314134,6.109947643979058,2.235602094240838,0,0,0,0,0,0,0,0,0
8911aa72a4fffff,378,183,1410,973217.59,867.4917040680688,8.49,33606.0,392.40135583711515,639,6,3,5318.1289071038245,7.704918032786885,2.0655737704918034,10,10,1,0,0,0,0,0,0
8911aa72a53ffff,67,42,214,81817.98,427.8667908985074,3.0,5200.0,176.40921825222583,72,3,3,1948.0471428571427,5.095238095238095,1.5952380952380953,0,0,0,0,0,0,0,0,0
8911aa72a57ffff,210,107,739,338980.62,545.9160161260476,3.99,6400.0,275.52365762805744,268,7,3,3168.0431775700936,6.906542056074766,1.9626168224299065,0,0,0,0,0,0,0,0,0
8911aa72a5bffff,91,72,142,253434.79,1608.7426862027473,15.0,23237.0,1514.5027925674804,93,3,4,3519.927638888889,1.9722222222222223,1.2638888888888888,63,63,1,0,0,0,0,0,0
8911aa72a63ffff,1143,398,3471,1985617.17,649.3691020940857,5.0,10387.0,353.0826022459501,1827,8,4,4988.987864321608,8.72110552763819,2.871859296482412,34,34,1,0,0,0,0,0,0
8911aa72a67ffff,101,65,285,149938.42,495.0279778018812,3.99,5245.81,314.866331194337,136,3,4,2306.7449230769234,4.384615384615385,1.5538461538461539,0,0,0,0,0,0,0,0,0
8911aa72a6bffff,434,217,1343,661825.68,506.6220539773502,8.49,6893.0,255.89691482626188,682,4,4,3049.8879262672813,6.188940092165899,2.0,0,0,0,0,0,0,0,0,0
8911aa72a6fffff,90,47,255,169163.55,934.0389995472223,5.0,17500.0,474.7892839425239,91,3,3,3599.2244680851063,5.425531914893617,1.9148936170212767,0,0,0,0,0,0,0,0,0
8911aa72a73ffff,304,181,834,303823.93,392.2595757899342,9.99,2574.59,202.29977051600056,387,4,4,1678.5852486187846,4.607734806629834,1.6795580110497237,0,0,0,0,0,0,0,0,0
8911aa72a77ffff,923,376,2821,1626861.51,634.8381012469122,2.91,13300.0,376.92233569988593,1666,4,3,4326.759335106383,7.502659574468085,2.4547872340425534,0,0,0,0,0,0,0,0,0
8911aa72a7bffff,657,271,1512,612747.08,446.782450885723,4.0,5956.2,209.4252164225417,722,9,4,2261.0593357933576,5.5793357933579335,2.4243542435424352,0,0,0,0,0,0,0,0,0
8911aa72a83ffff,59,46,103,84632.0,1180.863276836271,36.0,23130.0,123.4632301387069,59,4,3,1839.8260869565217,2.239130434782609,1.2826086956521738,0,0,0,0,0,0,0,0,0
8911aa72a8bffff,4,4,6,3350.0,762.5,150.0,2600.0,0.0,4,1,3,837.5,1.5,1.0,0,0,0,0,0,0,0,0,0
8911aa72a8fffff,76,50,138,49707.0,474.8993221692105,32.0,13150.0,96.96522200197079,81,3,4,994.14,2.76,1.52,0,0,0,0,0,0,0,0,0
8911aa72a93ffff,156,96,608,392498.92,837.0035385955769,8.49,20166.0,401.51342402909705,319,4,3,4088.5304166666665,6.333333333333333,1.625,0,0,0,0,0,0,0,0,0
8911aa72aa3ffff,8,5,47,11503.5,231.09963369875,73.5,426.0,52.72147507682794,8,1,2,2300.7,9.4,1.6,0,0,0,0,0,0,0,0,0
8911aa72aabffff,90,62,324,98646.91,442.26791053122224,12.0,7700.0,138.374708598627,92,3,4,1591.0791935483871,5.225806451612903,1.4516129032258065,0,0,0,0,0,0,0,0,0
8911aa72acfffff,530,166,2402,1135616.49,466.66082930326417,1.0,8983.4,356.8500964072926,899,5,4,6841.063192771085,14.46987951807229,3.1927710843373496,0,0,0,0,0,0,0,0,0
8911aa72ad3ffff,1,1,1,931.0,931.0,931.0,931.0,,1,1,1,931.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa72ad7ffff,71,51,187,84551.47,410.8273412977465,7.99,3420.04,303.2520027647537,94,3,3,1657.8719607843138,3.6666666666666665,1.392156862745098,0,0,0,0,0,0,1,1,0
8911aa72adbffff,4,4,6,5210.0599999999995,784.595,60.0,3531.36,1211.7547487837628,5,1,3,1302.5149999999999,1.5,1.0,0,0,0,0,0,0,0,0,0
8911aa72b13ffff,1,1,1,31265.0,31265.0,31265.0,31265.0,,1,1,1,31265.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa72b23ffff,18,15,22,765569.5,37691.53296296278,100.0,123385.53,13485.401040764473,19,5,3,51037.96666666667,1.4666666666666666,1.2,0,0,0,0,0,0,0,1,0
8911aa72b2bffff,74,65,96,194783.25,2133.371468058919,101.0,38998.0,2891.1621735893827,75,4,3,2996.6653846153845,1.476923076923077,1.1384615384615384,0,0,0,0,0,0,0,0,0
8911aa72b2fffff,149,91,616,936684.33,3177.3972643691272,32.0,152353.99,1364.3957314457903,223,5,3,10293.234395604395,6.769230769230769,1.6373626373626373,0,0,0,0,0,0,0,0,0
8911aa72b33ffff,11,11,11,215254.0,19568.545454545456,160.0,56500.0,,11,3,3,19568.545454545456,1.0,1.0,0,0,0,0,0,0,0,1,0
8911aa72b37ffff,1920,962,2675,5627168.18,2564.8258715249585,1.0,128014.0,832.5394630728673,2177,16,4,5849.447172557172,2.7806652806652807,1.995841995841996,0,0,0,0,0,0,0,1,0
8911aa72b3bffff,123,99,166,962638.44,7285.343304148373,1.0,125000.0,729.2594002247776,132,4,4,9723.620606060605,1.6767676767676767,1.2424242424242424,0,0,0,0,0,0,0,0,0
8911aa72b43ffff,67,47,115,69196.29,525.2273383083582,11.0,3549.0,319.55007534525333,67,3,3,1472.261489361702,2.4468085106382977,1.425531914893617,0,0,0,0,0,0,0,0,0
8911aa72b4bffff,1820,583,4520,2850600.48,786.189081721022,1.0,24990.0,361.50839605935386,2768,16,4,4889.537701543739,7.753001715265866,3.1217838765008574,153,153,1,1,0,0,1,1,0
8911aa72b4fffff,244,127,678,375997.49,808.9403936551229,21.0,9581.02,338.6307252023053,288,5,3,2960.6101574803147,5.338582677165355,1.921259842519685,0,0,0,0,0,0,0,0,0
8911aa72b53ffff,94,48,302,90316.31,309.05318529095746,8.0,2600.0,130.79556004238012,105,5,4,1881.5897916666665,6.291666666666667,1.9583333333333333,11,11,1,0,0,0,1,0,0
8911aa72b57ffff,22,15,64,18373.0,244.20534290272727,10.0,725.0,101.49072755732718,22,1,3,1224.8666666666666,4.266666666666667,1.4666666666666666,0,0,0,0,0,0,0,0,0
8911aa72b5bffff,322,208,613,1016791.65,1764.1984179606209,20.0,119710.0,1060.4188851839679,391,8,4,4888.42139423077,2.9471153846153846,1.5480769230769231,23,23,1,0,0,0,1,0,0
8911aa72b67ffff,753,356,1550,2243552.19,1463.7780813384065,3.99,21249.0,861.9874619901557,1180,11,3,6302.112893258427,4.353932584269663,2.115168539325843,9,9,1,0,0,0,0,0,0
8911aa72b6fffff,133,94,176,169642.1,987.2329931972932,22.0,9280.0,609.8969096132073,150,6,3,1804.7031914893619,1.872340425531915,1.4148936170212767,0,0,0,0,0,0,0,0,0
8911aa72b73ffff,87,54,432,141679.5,555.6301477417242,10.0,24050.0,337.1640458570452,100,5,3,2623.6944444444443,8.0,1.6111111111111112,8,8,1,0,0,0,0,0,0
8911aa72b77ffff,75,60,130,125808.74,1100.264023916,89.0,4227.99,425.28265895013664,86,1,4,2096.8123333333333,2.1666666666666665,1.25,0,0,0,0,0,0,0,0,0
8911aa72b7bffff,343,161,1456,600831.18,703.3620710974636,8.49,75965.0,266.76869357369264,650,6,3,3731.870683229814,9.043478260869565,2.130434782608696,0,0,0,0,0,0,0,0,0
8911aa72b83ffff,174,152,222,278912.05,1297.6683793103448,69.0,4421.83,572.0057444039063,203,1,4,1834.947697368421,1.4605263157894737,1.144736842105263,0,0,0,0,0,0,0,0,0
8911aa72b8fffff,1,1,1,4800.0,4800.0,4800.0,4800.0,,1,1,1,4800.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa72bafffff,3549,3193,4611,1616658.90149,363.8538162011468,10.0,58300.0,96.76489504773409,3956,4,4,506.31346742561857,1.444096461008456,1.1114938928906983,0,0,0,0,0,0,0,0,0
8911aa72bc3ffff,35,34,47,205390.8,3966.5358095237148,10.8,20755.0,3789.39327832513,37,4,3,6040.905882352941,1.3823529411764706,1.0294117647058822,0,0,0,0,0,0,0,0,0
8911aa72bc7ffff,2,2,2,2410.0,1205.0,860.0,1550.0,,2,1,1,1205.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa72bcbffff,136,80,322,185042.73,658.88889422625,1.82,6170.0,237.0706233747419,165,6,3,2313.034125,4.025,1.7,0,0,0,0,0,0,0,1,0
8911aa72bcfffff,193,118,364,494261.63,1427.7336690431086,29.65,5059.35,417.20182501734536,262,1,4,4188.657881355933,3.0847457627118646,1.6355932203389831,0,0,0,0,0,0,0,0,0
8911aa72bd3ffff,12,12,13,21700.0,1689.5833333333333,600.0,2850.0,813.1727983645296,12,1,3,1808.3333333333333,1.0833333333333333,1.0,25,25,1,0,0,0,0,0,0
8911aa72bd7ffff,19,17,22,60220.0,3104.4736842105262,60.0,24800.0,671.3942806732452,19,4,3,3542.3529411764707,1.2941176470588236,1.1176470588235294,0,0,0,0,0,0,0,0,0
8911aa72bdbffff,3,3,3,7000.0,2333.3333333333335,1000.0,4500.0,,3,2,3,2333.3333333333335,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa72e23ffff,25,18,116,9250.0,80.45833333360001,50.0,300.0,21.243125323257527,25,1,4,513.8888888888889,6.444444444444445,1.3888888888888888,0,0,0,0,0,0,0,0,0
8911aa72e2bffff,278,235,462,1995462.11,5389.060188346188,1.0,431900.0,3037.8592369341836,332,6,4,8491.328127659575,1.9659574468085106,1.1829787234042553,0,0,0,0,0,0,0,0,0
8911aa72e2fffff,75,60,119,414709.87,4915.889760634934,27.9,58553.0,642.5086011421553,95,3,3,6911.831166666667,1.9833333333333334,1.25,0,0,0,0,0,0,0,0,0
8911aa72e33ffff,3,3,4,2100.0,650.0,150.0,1500.0,0.0,3,2,3,700.0,1.3333333333333333,1.0,0,0,0,0,0,0,0,0,0
8911aa72e3bffff,4,3,21,14860.0,656.30952381,110.0,2200.0,321.6364388889846,4,2,3,4953.333333333333,7.0,1.3333333333333333,0,0,0,0,0,0,0,0,0
8911aa72e47ffff,1724,1029,2953,1985376.26445,814.1882352980163,5.0,117729.0,283.16237492118074,2169,12,4,1929.4229975218657,2.86977648202138,1.6754130223517978,70,70,1,0,0,0,1,0,0
8911aa72e4fffff,851,455,2039,681405.65,319.75308309609875,7.99,6357.66,204.0368323635946,1185,6,4,1497.594835164835,4.481318681318681,1.8703296703296703,0,0,0,1,0,1,0,0,0
8911aa72e53ffff,85,57,308,77433.0,332.1921411595294,3.0,5000.0,107.75019675251369,85,3,4,1358.4736842105262,5.4035087719298245,1.4912280701754386,0,0,0,0,0,0,0,0,0
8911aa72e5bffff,15,12,37,12415.0,613.6166666666667,55.0,6950.0,100.78272262944883,15,2,4,1034.5833333333333,3.0833333333333335,1.25,0,0,0,0,0,0,0,0,0
8911aa72e63ffff,523,164,1612,1061680.12,576.1086176511664,3.0,6975.79,351.59198017933994,887,10,3,6473.659268292684,9.829268292682928,3.1890243902439024,0,0,0,0,0,0,1,1,0
8911aa72e67ffff,7,6,7,1526.0,218.0,75.0,516.0,,7,2,2,254.33333333333334,1.1666666666666667,1.1666666666666667,0,0,0,0,0,0,0,0,0
8911aa72e6bffff,470,200,1856,781629.82,459.82590826768086,5.0,5258.25,252.88395937209944,767,5,4,3908.1490999999996,9.28,2.35,25,25,1,0,0,0,1,0,0
8911aa72e6fffff,142,93,418,115262.0,284.276793485493,5.0,4150.0,166.05344517111777,143,1,4,1239.3763440860216,4.494623655913978,1.5268817204301075,0,0,0,0,0,0,0,0,0
8911aa72e77ffff,2,2,2,3025.0,1512.5,500.0,2525.0,,2,1,2,1512.5,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa72e7bffff,142,123,275,71399.04,390.63246749732394,15.0,14400.0,89.5583192711008,163,4,3,580.4799999999999,2.2357723577235773,1.1544715447154472,321,321,1,0,0,0,0,0,0
8911aa72ec3ffff,5,3,8,2429.0,209.133333334,40.0,825.0,279.12295046632477,5,1,2,809.6666666666666,2.6666666666666665,1.6666666666666667,0,0,0,0,0,0,0,0,0
8911aa72ecfffff,3,2,3,90281.0,30093.666666666668,200.0,89881.0,,3,2,2,45140.5,1.5,1.5,0,0,0,0,0,0,0,0,0
8911aa72edbffff,9,8,9,2562.0,284.6666666666667,80.0,498.0,,9,1,2,320.25,1.125,1.125,0,0,0,0,0,0,0,0,0
8911aa73003ffff,184,170,224,120160.0,538.7273550725,100.0,2540.0,215.96928715417098,215,1,2,706.8235294117648,1.3176470588235294,1.0823529411764705,0,0,0,0,0,0,0,0,0
8911aa73027ffff,31,31,40,72039.0,1806.4354838709678,170.0,17739.0,2227.209584042328,33,2,3,2323.8387096774195,1.2903225806451613,1.0,0,0,0,0,0,1,0,0,0
8911aa73033ffff,264,106,758,351861.32,608.6172267848485,2.0,9920.0,334.7519120689945,296,6,3,3319.4464150943395,7.150943396226415,2.490566037735849,0,0,0,0,0,0,0,0,0
8911aa73043ffff,222,173,343,551819.23,1557.9127034534686,4.77,11610.0,370.57270626414305,289,2,4,3189.7065317919073,1.9826589595375723,1.283236994219653,0,0,0,0,0,0,0,0,0
8911aa73053ffff,851,473,3376,2343955.42,736.0801612667098,4.82,14250.0,432.99937661576104,1505,6,4,4955.508287526427,7.137420718816068,1.799154334038055,0,0,0,0,0,0,0,0,0
8911aa73057ffff,7,7,7,82907.0,11843.857142857143,790.0,39990.0,,7,1,3,11843.857142857143,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa7305bffff,23,21,26,66240.0,2823.478260869565,300.0,16720.0,141.4213562373095,25,1,3,3154.285714285714,1.2380952380952381,1.0952380952380953,0,0,0,0,0,0,0,0,0
8911aa7308bffff,67,32,464,152144.0,307.7984114326866,8.0,2015.0,187.0514534050474,67,1,3,4754.5,14.5,2.09375,0,0,0,0,0,0,0,0,0
8911aa73093ffff,70,47,101,270139.75,2581.5684523808573,50.0,85120.0,3225.5081053064387,72,7,3,5747.654255319149,2.148936170212766,1.4893617021276595,0,0,0,0,0,0,0,0,0
8911aa7309bffff,1,1,1,423.0,423.0,423.0,423.0,,1,1,1,423.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa730afffff,43,29,172,31432.0,253.4240161002326,29.0,1401.0,116.26310665672125,55,1,3,1083.8620689655172,5.931034482758621,1.4827586206896552,0,0,0,0,0,0,0,0,0
8911aa730b7ffff,16,12,20,8500.0,452.083333333125,100.0,1400.0,28.867513459481287,16,2,4,708.3333333333334,1.6666666666666667,1.3333333333333333,0,0,0,0,0,0,0,0,0
8911aa730c3ffff,248,181,382,360427.44,1056.7159098124193,19.98,9792.0,472.4300316016862,294,4,4,1991.3118232044199,2.110497237569061,1.3701657458563536,0,0,0,0,0,0,0,0,0
8911aa730c7ffff,44,36,59,9665.0,171.36249999999998,35.0,455.0,57.6193655733475,44,1,3,268.47222222222223,1.6388888888888888,1.2222222222222223,0,0,0,0,0,0,0,0,0
8911aa730cbffff,985,454,2504,2063868.82,1004.5652480823654,1.0,30000.0,489.35809976531004,1447,9,4,4545.966563876652,5.515418502202643,2.1696035242290748,0,0,0,0,0,0,0,1,0
8911aa730cfffff,271,156,627,395045.49,816.2472766935794,10.0,29400.0,304.1444493927867,302,5,4,2532.3428846153847,4.019230769230769,1.7371794871794872,22,22,1,0,0,0,0,0,0
8911aa730d3ffff,2657,834,7904,6065450.94,884.268244284411,1.0,33460.05,560.9423278991469,4386,13,4,7272.722949640288,9.477218225419664,3.1858513189448443,394,394,1,1,0,0,0,1,0
8911aa730d7ffff,89,53,201,97843.11,572.5369060995506,25.0,7450.0,315.6782084288425,90,3,3,1846.0964150943396,3.792452830188679,1.679245283018868,0,0,0,0,0,0,0,0,0
8911aa730dbffff,180,117,411,314224.0,1016.8591011302223,30.0,17055.0,484.18335185622436,191,7,3,2685.675213675214,3.5128205128205128,1.5384615384615385,24,24,1,0,0,0,0,0,1
8911aa73103ffff,419,260,1471,576689.61,506.7910506821719,3.99,38000.0,228.39866064393044,702,5,3,2218.0369615384616,5.657692307692308,1.6115384615384616,0,0,0,0,0,0,0,0,0
8911aa73107ffff,66,42,319,128537.51000000001,408.9118140763636,25.99,3000.0,195.75221635817402,96,5,4,3060.416904761905,7.595238095238095,1.5714285714285714,0,0,0,0,0,0,0,0,0
8911aa7310bffff,940,476,2412,964587.94,544.9309340277341,3.99,24691.0,220.21285028795876,1029,14,4,2026.4452521008402,5.067226890756302,1.9747899159663866,6,6,1,0,0,0,0,1,0
8911aa7310fffff,177,94,511,283572.49,673.3433272622034,3.0,14562.0,336.151553862896,181,5,3,3016.7286170212765,5.4361702127659575,1.8829787234042554,117,117,1,0,0,0,0,0,0
8911aa73113ffff,8,4,9,52250.0,6156.25,200.0,24950.0,1414.213562373095,8,1,2,13062.5,2.25,2.0,0,0,0,0,0,0,0,0,0
8911aa7311bffff,2675,1243,6081,3675240.45,759.5756279287365,1.0,57179.0,316.8550194127352,3926,16,4,2956.750160901046,4.892196299275946,2.152051488334674,185,185,1,0,0,0,1,0,0
8911aa73123ffff,90,83,139,376505.0,2597.138034188,200.0,12470.0,1331.426279041391,108,3,4,4536.204819277108,1.6746987951807228,1.0843373493975903,0,0,0,0,0,0,0,0,0
8911aa73127ffff,3,3,11,29574.0,5493.083333333333,450.0,12700.0,2646.292135773873,3,1,2,9858.0,3.6666666666666665,1.0,0,0,0,0,0,0,0,0,0
8911aa7312bffff,125,83,569,314101.24,536.25412142072,3.99,3576.55,392.5523507453928,192,1,3,3784.3522891566263,6.855421686746988,1.5060240963855422,0,0,0,0,0,0,0,0,0
8911aa73133ffff,114,76,391,246252.38999999998,416.65296667114035,2.98,2952.77,352.2160539312888,125,1,3,3240.1630263157895,5.144736842105263,1.5,0,0,0,0,0,0,0,0,0
8911aa73137ffff,146,111,270,899685.74,5316.1404167358905,3.0,393971.0,2013.1424047185253,188,6,3,8105.276936936937,2.4324324324324325,1.3153153153153154,0,0,0,0,1,0,0,0,0
8911aa7313bffff,675,305,1882,1327863.46,774.5561805478815,2.4,16059.83,456.50396310754167,973,10,4,4353.65068852459,6.170491803278688,2.2131147540983607,0,0,0,0,0,0,0,0,0
